time,x,y,z
6.671,1.83,-2.92,2.37
6.679,3.04,-3.59,2.29
6.687,3.43,-4.43,2.52
6.695,3.19,-5.09,2.70
6.705,3.18,-5.53,2.53
6.715,3.91,-5.68,2.24
6.727,3.98,-5.66,2.49
6.729,4.81,-5.48,2.34
6.737,5.36,-5.40,2.41
6.745,5.45,-5.33,2.54
6.754,5.42,-4.61,2.78
6.763,5.42,-3.01,3.26
6.771,5.46,-3.05,3.50
6.779,5.70,-1.09,3.98
6.788,6.18,0.74,4.07
6.796,5.56,2.01,3.76
6.805,4.83,3.07,3.68
6.818,3.27,3.30,4.79
6.829,3.22,3.23,4.92
6.841,-0.31,2.00,7.23
6.842,-5.32,-0.00,5.37
6.850,-6.90,-0.80,6.11
6.855,-6.39,-0.07,7.28
6.864,-5.35,1.37,8.19
6.872,-4.52,2.86,8.56
6.881,-4.54,2.80,8.64
6.889,-3.02,4.14,8.77
6.898,-1.27,5.09,8.54
6.905,0.04,5.77,8.17
6.914,1.58,6.31,8.25
6.922,2.36,6.60,8.25
6.931,2.31,6.56,8.25
6.939,2.74,6.79,7.97
6.948,2.84,6.96,7.52
6.956,2.52,7.15,6.93
6.974,2.17,7.24,6.22
6.975,1.78,7.08,5.46
6.981,1.78,7.10,5.37
6.989,1.43,6.52,4.76
6.998,1.00,5.50,4.07
7.006,0.39,3.87,2.81
7.014,0.38,1.68,0.35
7.023,0.68,-1.20,-3.64
7.045,0.72,-1.12,-3.80
7.047,1.76,-4.67,-9.65
7.049,5.78,-7.60,-14.64
7.057,8.60,-8.85,-14.58
7.065,8.54,-9.11,-13.06
7.075,6.18,-7.65,-11.37
7.082,6.13,-7.65,-11.32
7.092,3.36,-5.06,-9.20
7.098,1.61,-2.05,-7.04
7.110,0.75,1.08,-4.73
7.119,0.69,3.78,-2.88
7.138,1.20,5.22,-2.51
7.139,1.65,5.26,-0.04
7.149,1.64,5.23,0.00
7.150,2.48,4.17,5.28
7.158,4.16,2.49,8.78
7.165,5.58,-0.11,8.29
7.175,6.28,-3.88,5.56
7.182,7.85,-7.33,2.93
7.191,7.87,-7.30,2.90
7.199,8.45,-8.20,2.41
7.208,7.34,-7.09,3.25
7.216,3.23,-2.95,6.30
7.224,0.38,0.82,7.31
7.234,-3.04,3.00,8.10
7.241,-3.10,2.99,8.04
7.251,-5.36,4.07,9.38
7.265,-6.41,3.83,9.34
7.267,-6.54,2.30,8.35
7.275,-5.75,0.08,7.48
7.285,-4.04,-2.19,6.49
7.291,-3.93,-2.11,6.33
7.300,-2.95,-4.51,5.04
7.308,-2.74,-6.58,3.90
7.317,-2.91,-7.69,3.47
7.325,-2.88,-7.97,4.01
7.334,-3.51,-6.74,2.55
7.342,-3.48,-6.69,2.39
7.351,-2.96,-4.82,0.25
7.359,-1.78,-2.73,-1.39
7.369,-1.00,-0.71,-2.27
7.375,0.51,1.45,-2.07
7.386,1.38,3.04,-1.62
7.395,1.44,3.06,-1.76
7.409,1.42,3.87,-1.47
7.410,0.86,4.14,-0.93
7.419,0.73,3.78,0.01
7.426,0.24,3.22,0.41
7.435,-0.37,2.80,0.39
7.442,-0.42,2.38,0.17
7.451,-0.36,2.38,0.02
7.459,-0.41,2.02,0.04
7.468,-0.07,1.86,-0.33
7.478,1.05,2.20,-1.01
7.484,2.43,2.79,-1.72
7.494,3.10,3.45,-2.06
7.501,3.09,3.41,-2.25
7.510,3.33,3.86,-1.96
7.518,2.72,3.31,-1.58
7.527,1.81,2.03,-1.43
7.535,1.03,0.66,-1.77
7.557,0.29,-0.53,-2.28
7.558,0.24,-0.57,-2.40
7.565,-0.47,-1.55,-2.85
7.571,-1.23,-2.53,-3.34
7.577,-1.72,-3.29,-3.94
7.585,-2.05,-3.67,-4.86
7.594,-2.18,-4.00,-5.76
7.602,-2.20,-4.02,-5.84
7.611,-2.55,-4.40,-6.47
7.620,-3.01,-4.62,-6.35
7.629,-3.49,-5.17,-6.13
7.636,-3.21,-5.15,-6.73
7.646,-2.23,-4.36,-8.01
7.652,-2.24,-4.36,-7.99
7.661,-0.88,-3.13,-9.52
7.669,0.28,-3.20,-9.20
7.702,0.12,-4.64,-7.97
7.704,-0.78,-6.59,-6.28
7.705,-1.41,-7.83,-4.36
7.706,-1.40,-7.78,-3.09
7.712,-1.40,-7.71,-2.86
7.721,-0.74,-6.52,-1.60
7.729,0.45,-5.18,0.34
7.737,1.46,-4.24,2.47
7.745,2.20,-3.72,3.73
7.753,2.19,-3.60,3.95
7.762,2.22,-3.58,4.25
7.777,2.30,-3.52,3.98
7.779,2.93,-3.61,3.81
7.812,4.31,-3.67,3.70
7.813,5.73,-3.91,3.66
7.814,6.20,-4.41,3.21
7.816,6.16,-4.44,3.44
7.820,5.67,-5.40,2.88
7.828,5.35,-6.23,2.12
7.837,5.38,-6.29,1.80
7.847,5.11,-4.83,2.17
7.854,4.73,-2.59,3.00
7.862,4.72,-2.63,3.17
7.871,3.52,-0.75,4.32
7.879,3.60,1.58,4.86
7.889,2.95,3.05,7.63
7.898,0.98,3.42,8.38
7.906,-2.09,2.86,7.21
7.914,-2.11,2.81,7.30
7.922,-3.95,2.42,7.27
7.940,-4.38,3.14,7.27
7.941,-4.66,4.55,7.87
7.952,-4.48,6.12,7.76
7.964,-4.15,6.70,7.40
7.965,-4.18,6.64,7.46
7.972,-3.46,6.73,7.02
7.980,-2.70,6.40,7.06
7.989,-2.08,5.94,7.26
7.996,-1.76,5.72,7.33
8.006,-1.38,5.73,7.35
8.014,-1.06,6.10,6.97
8.022,-1.11,6.09,6.89
8.047,-0.90,6.29,6.07
8.048,-0.83,6.30,4.92
8.049,-0.61,5.85,3.51
8.056,-0.00,4.72,1.66
8.081,1.08,2.92,-1.23
8.083,1.13,2.97,-1.33
8.083,3.06,0.79,-5.88
8.089,5.93,-1.62,-11.41
8.097,9.58,-4.07,-13.72
8.106,11.13,-6.47,-11.69
8.114,8.75,-7.79,-9.67
8.124,8.65,-7.82,-9.62
8.131,5.13,-7.25,-9.04
8.141,2.74,-5.19,-7.67
8.148,1.89,-2.28,-5.51
8.156,1.94,0.96,-3.10
8.166,2.52,3.67,-1.73
8.173,2.54,3.65,-1.67
8.183,3.43,5.05,-2.07
8.206,4.95,4.80,-1.25
8.208,6.65,3.06,2.14
8.208,8.25,-0.04,4.82
8.216,9.07,-5.05,4.63
8.226,9.00,-5.08,4.65
8.233,8.83,-11.30,1.13
8.241,7.65,-13.53,1.96
8.249,1.31,-8.57,9.12
8.256,-1.58,-2.19,11.13
8.265,-3.04,2.51,9.19
8.274,-2.85,5.32,8.91
8.282,-2.83,5.32,8.89
8.290,-3.37,6.60,10.29
8.299,-3.73,6.53,11.76
8.318,-4.88,4.31,11.78
8.322,-4.91,1.09,10.71
8.324,-4.28,-1.88,9.46
8.332,-4.14,-1.77,9.25
8.342,-2.23,-4.06,7.83
8.352,-0.80,-7.00,6.03
8.358,-1.37,-10.13,2.70
8.367,-2.92,-10.88,1.74
8.375,-3.86,-9.47,1.29
8.382,-3.78,-9.40,1.13
8.391,-4.47,-7.17,0.86
8.400,-4.82,-4.86,1.43
8.408,-3.80,-2.76,1.76
8.416,-1.91,-0.46,1.23
8.425,-0.41,1.02,-0.37
8.433,-0.39,1.03,-0.53
8.443,0.71,2.12,-1.85
8.452,1.10,2.69,-2.39
8.460,1.09,2.82,-2.28
8.481,0.69,2.90,-1.63
8.482,0.25,2.36,-0.26
8.483,0.30,2.36,-0.36
8.493,-0.07,1.95,0.36
8.500,-0.35,1.55,-0.21
8.509,-0.81,1.55,-0.56
8.517,-1.03,2.01,-0.79
8.526,-0.88,2.65,-1.33
8.534,-0.83,2.63,-1.53
8.543,-0.31,3.31,-2.26
8.551,2.28,3.98,-2.23
8.560,3.59,4.68,-2.63
8.567,3.90,4.63,-2.57
8.577,2.79,3.37,-1.92
8.584,1.70,1.76,-1.02
8.594,1.63,1.72,-1.12
8.601,0.42,0.48,-1.00
8.616,-0.76,-0.71,-1.66
8.621,-1.68,-1.93,-2.62
8.641,-2.23,-3.15,-3.80
8.643,-2.22,-3.98,-5.21
8.644,-2.23,-4.02,-5.33
8.651,-1.55,-4.17,-6.46
8.660,-0.71,-3.92,-7.19
8.668,-0.21,-3.56,-7.68
8.677,-0.46,-3.67,-7.59
8.685,-1.35,-4.41,-7.11
8.693,-1.41,-4.42,-7.09
8.703,-2.39,-5.42,-5.78
8.710,-3.18,-6.17,-4.67
8.720,-3.51,-5.98,-5.37
8.727,-3.35,-5.06,-7.51
8.736,-3.07,-4.94,-8.87
8.760,-3.06,-4.90,-8.78
8.762,-3.05,-5.60,-8.40
8.762,-3.64,-6.50,-6.93
8.770,-2.72,-6.82,-3.75
8.777,-0.52,-5.32,-2.30
8.788,2.36,-3.50,-1.32
8.793,2.39,-3.43,-1.04
8.805,3.78,-2.76,1.05
8.811,3.78,-3.13,3.12
8.820,3.29,-3.91,4.30
8.828,2.80,-4.49,4.65
8.836,2.70,-4.28,4.82
8.844,2.70,-4.27,5.09
8.853,2.78,-3.71,4.78
8.861,2.84,-3.36,3.98
8.872,2.95,-3.53,3.04
8.887,2.92,-4.34,2.22
8.889,3.19,-5.47,1.65
8.904,4.03,-6.19,1.19
8.906,4.02,-6.22,1.39
8.911,4.74,-5.89,2.00
8.920,5.28,-4.43,2.79
8.928,5.02,-2.55,3.27
8.936,4.52,-0.44,3.43
8.945,3.15,1.16,4.38
8.953,3.16,1.11,4.53
8.963,3.25,2.92,6.05
8.970,2.57,4.05,8.01
8.982,0.49,4.18,8.88
8.987,-2.72,3.35,8.20
8.998,-5.05,2.47,7.72
9.004,-5.05,2.43,7.80
9.018,-4.73,2.96,7.35
9.020,-4.00,4.34,7.82
9.049,-3.49,5.80,7.73
9.050,-2.90,6.33,7.50
9.051,-2.42,6.10,7.10
9.054,-2.47,6.05,7.13
9.063,-1.21,5.82,6.98
9.071,-0.37,5.81,6.86
9.079,-0.08,6.02,6.81
9.087,0.02,6.35,6.79
9.096,0.16,6.63,6.55
9.104,0.12,6.63,6.47
9.113,0.24,6.53,5.99
9.121,0.24,6.03,4.82
9.131,0.70,4.95,2.54
9.138,1.41,3.17,-0.77
9.162,2.90,0.74,-5.28
9.163,5.66,-2.26,-10.61
9.163,5.72,-2.20,-10.68
9.171,9.28,-5.16,-13.74
9.180,11.55,-7.77,-13.09
9.188,10.84,-9.49,-11.31
9.197,8.03,-9.10,-9.42
9.205,5.50,-6.60,-7.37
9.213,5.47,-6.61,-7.29
9.223,3.76,-3.21,-4.61
9.230,2.37,0.39,-2.13
9.249,1.64,4.17,-0.06
9.249,1.28,7.01,0.90
9.264,0.73,7.82,0.58
9.265,0.75,7.78,0.64
9.289,1.30,6.32,-0.22
9.291,2.33,3.33,1.63
9.291,3.51,-0.46,4.25
9.297,4.21,-6.17,4.73
9.306,3.09,-11.95,3.66
9.314,3.13,-11.89,3.60
9.323,2.12,-13.22,0.82
9.331,2.33,-7.40,6.13
9.340,0.62,-1.29,10.49
9.348,-0.69,2.38,12.04
9.356,-1.50,4.70,11.67
9.364,-1.44,4.71,11.64
9.373,-2.10,5.53,10.33
9.381,-1.14,5.16,9.13
9.390,-0.29,3.91,7.63
9.398,0.78,2.13,7.24
9.421,2.60,0.50,6.86
9.422,2.69,0.58,6.65
9.424,3.67,-1.66,4.94
9.435,3.06,-4.65,1.67
9.440,1.82,-6.20,-0.25
9.450,0.12,-6.46,0.47
9.456,-1.35,-5.91,1.37
9.466,-2.45,-4.66,2.22
9.474,-2.44,-4.64,2.09
9.483,-2.36,-3.31,2.48
9.490,-1.73,-1.76,2.38
9.500,-1.19,-0.47,1.72
9.507,-0.94,0.38,0.64
9.518,-0.75,0.43,-0.58
9.524,-0.75,0.44,-0.70
9.549,-0.79,0.51,-1.14
9.551,-0.57,0.59,-0.55
9.551,-0.82,0.46,-0.28
9.558,-1.23,0.51,-0.41
9.567,-1.81,0.83,-0.67
9.575,-1.75,0.83,-0.85
9.584,-1.99,1.43,-1.41
9.591,-1.39,2.11,-2.15
9.600,-0.34,2.76,-2.86
9.608,0.70,3.44,-3.44
9.617,2.02,4.02,-3.55
9.625,2.05,3.99,-3.74
9.633,3.27,4.22,-3.91
9.645,3.98,3.92,-3.88
9.651,4.62,3.11,-3.66
9.660,4.42,2.24,-3.72
9.666,3.33,1.31,-3.39
9.675,3.22,1.27,-3.50
9.693,2.03,0.15,-2.70
9.698,0.91,-1.27,-1.64
9.700,-0.18,-2.77,-0.86
9.714,-1.45,-3.87,-0.90
9.717,-2.91,-4.85,-1.56
9.725,-4.34,-6.11,-1.91
9.734,-4.35,-6.12,-1.98
9.742,-5.52,-6.87,-2.46
9.751,-5.48,-6.51,-4.97
9.760,-4.06,-4.96,-9.27
9.768,-2.37,-3.72,-12.42
9.777,-0.02,-2.82,-12.27
9.784,-0.03,-2.81,-12.22
9.800,1.69,-2.89,-10.70
9.807,1.49,-3.85,-9.02
9.811,0.47,-5.00,-6.84
9.817,-0.38,-5.81,-5.08
9.828,-0.59,-6.07,-4.11
9.834,-0.58,-6.01,-3.93
9.844,0.34,-5.44,-3.47
9.852,1.70,-4.68,-2.77
9.860,2.45,-3.99,-1.29
9.870,2.87,-3.49,0.73
9.876,2.78,-3.48,2.76
9.886,2.79,-3.44,3.07
9.893,2.40,-3.41,4.55
9.903,2.43,-3.18,5.12
9.910,2.94,-2.74,4.87
9.918,4.24,-2.23,3.94
9.926,6.00,-2.40,2.87
9.935,5.97,-2.42,3.13
9.943,7.50,-3.39,2.56
9.955,8.53,-4.80,2.60
9.971,9.42,-5.79,1.91
9.972,8.20,-6.11,1.16
9.977,6.59,-3.91,0.73
9.990,6.52,-3.96,0.91
9.994,6.50,-1.28,1.21
10.002,6.37,0.87,2.68
10.010,4.65,1.78,4.75
10.020,3.64,2.92,6.96
10.040,0.50,2.96,8.84
10.041,-2.71,2.60,7.98
10.046,-2.74,2.55,8.06
10.081,-4.69,4.31,7.10
10.083,-4.71,4.26,7.16
10.101,-3.98,5.02,6.84
10.108,-3.25,5.42,6.81
10.113,-2.52,5.48,7.17
10.119,-2.07,5.41,7.43
10.129,-1.73,5.43,7.50
10.136,-1.77,5.62,7.29
10.147,-1.77,5.94,6.83
10.153,-1.81,5.93,6.77
10.163,-1.86,5.99,6.11
10.170,-1.69,5.85,5.16
10.179,-1.81,5.23,3.84
10.187,-1.01,4.00,1.12
10.196,-0.94,4.06,1.02
10.204,0.85,2.10,-3.78
10.226,3.63,-0.52,-10.78
10.231,6.78,-2.67,-14.13
10.231,10.73,-3.81,-12.13
10.237,11.66,-5.81,-10.60
10.250,11.57,-5.81,-10.62
10.254,9.32,-6.94,-9.97
10.262,6.46,-6.36,-8.64
10.271,5.18,-4.58,-6.73
10.279,4.34,-2.46,-4.89
10.287,3.75,-0.17,-3.03
10.296,3.40,1.67,-1.56
10.306,3.32,1.72,-1.45
10.313,3.77,2.69,-0.74
10.323,4.43,1.18,-1.26
10.330,4.98,-2.45,-0.28
10.340,5.02,-4.90,5.46
10.346,4.26,-4.83,8.59
10.375,4.29,-4.84,8.66
10.379,2.61,-3.19,7.99
10.380,1.52,-0.69,7.30
10.381,-0.19,1.85,8.67
10.396,-0.82,3.60,9.11
10.398,-1.01,4.21,8.79
10.408,-0.67,4.25,9.45
10.414,-0.64,4.27,9.39
10.423,-0.34,3.60,10.23
10.431,-0.80,1.96,10.10
10.440,-1.64,-0.00,9.28
10.447,-1.13,-1.28,8.08
10.456,-1.05,-1.20,7.88
10.464,-0.52,-1.91,6.57
10.473,-0.45,-2.65,4.47
10.480,-0.59,-3.43,1.78
10.497,-0.95,-4.17,0.43
10.504,-1.55,-4.21,0.22
10.505,-1.49,-4.16,0.06
10.514,-1.73,-3.37,0.10
10.523,-2.41,-2.55,0.23
10.532,-3.20,-1.96,0.71
10.539,-3.02,-1.31,1.04
10.548,-2.61,-1.03,0.75
10.556,-2.60,-1.02,0.60
10.566,-1.37,-0.51,-0.54
10.573,-0.41,0.13,-1.85
10.581,0.35,0.64,-2.58
10.590,0.91,0.92,-2.61
10.598,0.81,1.26,-2.02
10.606,0.47,1.34,-1.15
10.615,0.49,1.34,-1.21
10.623,-0.12,1.34,-0.56
10.649,-0.58,1.34,0.11
10.653,-0.71,1.38,0.50
10.653,-1.12,1.87,0.32
10.657,-1.44,2.71,-0.07
10.669,-1.35,3.24,-0.74
10.673,-1.31,3.23,-0.85
10.684,-0.67,3.90,-1.16
10.690,0.02,3.83,-1.64
10.700,0.86,3.55,-1.86
10.707,1.77,2.83,-1.53
10.716,1.76,2.80,-1.66
10.726,2.49,2.01,-1.20
10.733,2.68,1.49,-1.12
10.741,2.20,1.34,-1.62
10.750,1.45,1.41,-2.18
10.763,0.94,1.45,-2.75
10.776,0.93,1.42,-2.87
10.778,0.59,1.33,-3.31
10.801,0.25,1.14,-3.76
10.802,-0.12,0.77,-4.37
10.803,-0.51,0.60,-5.31
10.809,-1.07,0.36,-6.40
10.817,-1.09,0.33,-6.47
10.825,-1.82,-0.16,-6.97
10.833,-2.49,-0.75,-6.56
10.841,-3.02,-1.47,-5.49
10.851,-2.97,-2.12,-4.02
10.858,-2.78,-2.52,-2.56
10.867,-2.82,-2.51,-2.53
10.875,-2.56,-2.49,-1.51
10.883,-1.85,-1.94,-0.97
10.905,-0.22,-1.00,-1.93
10.906,2.18,0.50,-4.92
10.909,4.61,1.85,-8.51
10.917,5.81,2.52,-10.37
10.927,5.74,2.50,-10.36
10.933,4.93,2.03,-10.09
10.946,2.28,0.92,-9.66
10.954,-0.25,-0.42,-9.11
10.959,-1.97,-2.28,-7.15
10.967,-3.85,-4.96,-4.46
10.976,-3.96,-4.95,-4.28
10.986,-6.08,-7.94,-1.34
10.993,-8.17,-11.81,1.52
11.002,-10.77,-16.14,5.66
11.010,-9.16,-16.05,8.84
11.019,-1.94,-11.28,7.07
11.056,-1.74,-11.19,7.30
11.057,4.32,-6.07,5.03
11.057,7.61,-2.80,3.64
11.058,9.33,-1.79,2.23
11.059,10.63,-1.58,1.42
11.083,10.85,-1.19,1.25
11.085,10.80,-1.20,1.47
11.085,10.17,-0.88,0.59
11.093,8.81,-1.26,-0.29
11.102,7.16,-1.97,-0.53
11.110,6.51,-2.29,-0.39
11.118,6.42,-2.43,-0.20
11.127,6.38,-2.46,0.00
11.135,5.71,-2.95,0.40
11.143,4.56,-4.03,0.89
11.152,3.52,-5.02,2.79
11.160,3.07,-4.41,4.50
11.169,3.37,-2.61,5.40
11.183,2.91,-1.13,6.95
11.206,2.97,-1.18,7.13
11.207,1.91,-0.09,9.81
11.207,0.68,0.78,7.64
11.213,-1.41,1.16,4.90
11.221,-2.37,1.89,5.27
11.227,-2.54,2.96,5.94
11.237,-2.51,2.91,6.04
11.244,-2.31,4.00,6.92
11.254,-1.83,4.98,7.35
11.261,-1.19,5.71,7.36
11.271,-0.53,6.35,7.40
11.278,-0.16,6.68,7.44
11.287,-0.22,6.66,7.39
11.295,-0.33,6.77,7.40
11.303,-0.70,7.02,7.10
11.313,-1.18,7.27,6.72
11.324,-1.65,7.38,6.22
11.353,-2.00,7.20,5.76
11.356,-2.01,7.23,5.63
11.357,-2.40,6.56,5.00
11.357,-2.54,5.56,3.98
11.362,-2.62,4.08,2.39
11.371,-2.21,1.91,-2.01
11.378,0.15,-1.87,-13.48
11.387,0.24,-1.80,-13.60
11.395,7.23,-6.47,-24.44
11.405,11.63,-9.85,-19.08
11.412,10.07,-11.79,-14.42
11.421,7.50,-10.44,-12.20
11.429,4.67,-6.68,-9.50
11.439,4.58,-6.70,-9.44
11.446,3.27,-2.62,-6.04
11.454,4.07,0.41,-5.42
11.464,6.68,0.53,-5.05
11.484,9.35,-1.47,0.12
11.486,7.77,-2.63,6.86
11.494,2.32,-1.95,9.99
11.497,2.26,-2.00,10.08
11.509,-0.69,-0.02,8.78
11.514,-0.77,2.28,8.68
11.521,-0.84,3.70,8.70
11.530,0.06,3.89,7.25
11.538,0.60,3.02,6.70
11.547,0.67,3.04,6.68
11.555,1.03,1.07,6.83
11.563,1.23,-0.95,7.80
11.571,0.47,-2.47,8.91
11.580,-0.09,-3.08,8.69
11.596,-0.28,-3.17,7.48
11.601,-0.22,-3.09,7.31
11.605,-0.09,-3.25,5.85
11.651,-0.23,-3.69,4.54
11.654,-1.25,-3.85,3.20
11.655,-2.09,-3.58,2.16
11.657,-3.12,-3.38,1.83
11.658,-3.08,-3.34,1.72
11.659,-4.18,-3.08,1.98
11.666,-4.47,-2.38,2.00
11.673,-3.70,-1.79,1.54
11.681,-2.82,-1.38,1.43
11.689,-1.61,-0.99,1.43
11.697,-1.56,-0.96,1.26
11.706,-0.42,-0.50,0.63
11.714,0.81,0.13,0.10
11.724,1.63,0.44,-0.54
11.732,2.02,0.80,-1.28
11.748,1.83,1.09,-1.86
11.777,1.28,1.35,-1.91
11.778,1.30,1.35,-2.03
11.779,0.59,1.72,-1.67
11.779,0.26,1.77,-1.42
11.785,0.69,1.69,-1.55
11.791,-0.02,1.90,-1.85
11.798,-0.47,2.21,-1.79
11.807,-0.45,2.20,-1.90
11.816,-1.03,2.84,-1.64
11.824,-1.04,3.57,-1.31
11.832,-0.50,4.11,-0.87
11.857,0.62,4.44,-0.65
11.858,1.58,4.44,-0.64
11.859,1.56,4.40,-0.79
11.866,2.60,4.07,-0.07
11.885,2.73,3.44,-0.68
11.886,2.66,2.73,-1.22
11.892,2.13,1.55,-1.42
11.899,1.43,0.22,-1.29
11.907,1.38,0.18,-1.40
11.915,0.67,-1.19,-1.32
11.924,0.09,-2.32,-1.68
11.932,-0.65,-3.03,-2.49
11.941,-1.29,-3.29,-3.72
11.950,-1.81,-3.46,-5.08
11.958,-1.80,-3.50,-5.22
11.966,-2.30,-4.09,-6.97
11.976,-3.03,-4.78,-9.21
11.991,-3.87,-4.90,-10.96
11.992,-4.58,-4.38,-11.10
12.017,-4.81,-3.86,-10.41
12.020,-4.85,-3.85,-10.37
12.021,-2.15,-3.78,-9.01
12.036,-2.18,-3.76,-8.95
12.037,-1.22,-5.34,-7.16
12.041,-1.52,-7.52,-4.84
12.052,-2.19,-9.03,-2.99
12.058,-2.29,-9.10,-1.56
12.069,-2.27,-9.03,-1.37
12.075,-0.83,-6.72,0.05
12.085,2.62,-3.62,0.75
12.092,5.25,-1.66,1.00
12.102,5.56,-1.49,1.82
12.108,4.43,-2.25,2.98
12.120,4.41,-2.21,3.24
12.125,3.46,-2.75,3.76
12.156,3.06,-2.85,3.78
12.159,3.11,-2.75,3.64
12.160,3.69,-2.98,2.77
12.161,4.64,-3.86,1.61
12.189,4.61,-3.86,1.82
12.190,5.24,-5.05,0.87
12.190,5.18,-6.21,0.97
12.193,5.01,-6.53,1.51
12.201,4.79,-5.51,1.92
12.209,4.56,-3.67,2.13
12.218,4.55,-3.69,2.31
12.226,4.38,-1.77,2.59
12.234,4.14,0.18,2.66
12.246,2.41,1.32,3.63
12.251,2.75,2.98,6.11
12.263,1.17,3.83,9.38
12.268,1.16,3.79,9.49
12.286,-1.62,3.67,9.73
12.287,-4.36,3.02,8.17
12.309,-5.87,2.85,6.38
12.310,-5.13,3.68,5.78
12.311,-3.97,5.03,6.23
12.318,-3.98,4.98,6.33
12.328,-3.40,5.85,6.39
12.335,-2.73,5.99,6.06
12.344,-1.68,5.78,5.96
12.352,-0.90,5.56,5.95
12.361,-0.68,5.60,5.99
12.369,-0.67,5.84,6.10
12.377,-0.69,5.83,6.06
12.385,-0.65,6.12,6.03
12.395,-1.04,6.39,5.45
12.403,-0.65,6.48,4.68
12.425,-0.31,6.01,3.58
12.426,0.44,4.94,1.79
12.427,0.48,4.97,1.68
12.436,2.03,3.45,-1.08
12.444,4.26,1.40,-5.85
12.452,6.89,-0.79,-11.89
12.461,9.52,-3.38,-15.10
12.470,10.85,-5.90,-14.31
12.478,10.81,-5.90,-14.26
12.486,8.75,-7.93,-11.85
12.495,5.55,-7.87,-9.71
12.505,3.59,-5.30,-7.93
12.511,2.41,-1.98,-5.65
12.521,1.66,1.60,-2.74
12.528,1.65,1.56,-2.63
12.538,1.72,4.45,-1.81
12.545,2.47,5.63,-1.65
12.563,3.34,4.78,-2.42
12.565,4.79,2.64,0.43
12.617,5.85,-0.70,5.74
12.619,5.80,-0.73,5.77
12.620,4.27,-5.73,6.08
12.622,3.96,-9.23,4.45
12.623,3.75,-10.27,3.43
12.624,2.00,-6.76,7.13
12.644,-0.14,-2.42,8.51
12.644,-1.80,1.09,7.70
12.645,-1.82,1.06,7.73
12.647,-2.73,3.12,7.10
12.654,-3.40,3.66,6.56
12.662,-3.53,2.94,6.59
12.671,-3.19,1.36,7.59
12.679,-1.74,0.39,8.73
12.710,-1.62,0.47,8.57
12.711,-0.12,-0.24,8.29
12.714,0.41,-2.11,7.26
12.714,0.01,-4.67,5.90
12.721,-0.49,-6.55,4.09
12.730,-1.43,-6.96,3.25
12.738,-1.40,-6.90,3.09
12.746,-2.48,-5.82,2.61
12.755,-2.53,-4.25,1.81
12.764,-1.67,-2.36,1.73
12.772,-0.53,-0.67,1.47
12.781,0.60,0.49,0.54
12.789,0.61,0.51,0.41
12.805,1.45,1.27,-0.52
12.806,1.62,1.69,-1.11
12.833,1.32,1.76,-1.60
12.834,0.81,1.65,-1.65
12.835,1.12,1.17,-1.39
12.839,1.17,1.19,-1.53
12.848,0.99,0.96,-1.07
12.856,1.19,1.12,-1.12
12.865,0.68,1.72,-1.33
12.873,0.38,2.50,-1.66
12.882,-0.12,3.61,-1.51
12.889,-0.08,3.60,-1.66
12.898,-0.22,4.49,-1.80
12.906,0.36,5.25,-2.14
12.914,1.10,5.52,-2.42
12.924,1.71,5.16,-2.43
12.931,2.18,4.13,-2.09
12.940,2.27,2.66,-1.65
12.948,2.20,2.63,-1.76
12.961,2.07,1.23,-1.31
12.966,1.75,0.04,-1.01
13.000,1.30,-1.00,-0.86
13.001,0.68,-1.76,-0.92
13.002,0.05,-2.14,-1.18
13.004,0.00,-2.17,-1.31
13.008,-0.80,-2.38,-2.09
13.015,-1.69,-2.81,-3.29
13.024,-2.70,-3.61,-4.59
13.042,-4.01,-4.58,-5.45
13.043,-5.25,-5.29,-6.22
13.049,-5.23,-5.30,-6.28
13.058,-5.32,-4.44,-7.58
13.065,-4.01,-3.54,-10.24
13.075,-2.21,-2.24,-11.96
13.082,0.89,-1.14,-11.46
13.126,3.65,-1.75,-10.46
13.128,3.61,-1.74,-10.37
13.128,4.12,-3.24,-8.30
13.129,2.54,-4.58,-6.43
13.130,0.01,-5.60,-3.91
13.132,-2.23,-6.73,-1.11
13.142,-3.25,-8.36,1.85
13.152,-3.25,-8.30,2.08
13.158,-1.90,-8.51,4.46
13.167,0.71,-6.92,5.21
13.175,2.87,-5.26,4.54
13.184,3.65,-4.10,3.72
13.191,3.80,-3.30,2.93
13.200,3.84,-3.27,3.16
13.208,3.68,-2.61,2.74
13.221,4.03,-2.40,1.98
13.225,4.72,-2.65,1.27
13.263,5.60,-3.05,0.79
13.264,6.17,-3.68,0.47
13.265,6.33,-4.05,0.54
13.266,6.27,-4.07,0.72
13.267,5.80,-4.01,1.05
13.275,5.36,-2.65,1.49
13.284,5.53,-0.52,2.03
13.292,5.72,1.37,2.92
13.300,5.12,2.55,4.91
13.308,5.12,2.51,5.06
13.318,5.07,4.11,7.98
13.325,4.04,4.93,9.25
13.335,0.75,4.46,8.82
13.342,-3.17,3.18,6.62
13.353,-5.32,2.52,6.16
13.377,-5.32,2.48,6.23
13.379,-5.06,3.36,6.56
13.381,-3.92,5.18,6.88
13.385,-3.05,6.47,6.96
13.405,-2.14,7.00,6.65
13.406,-1.28,7.03,6.49
13.413,-1.30,7.01,6.49
13.419,-0.97,6.99,6.52
13.427,-0.94,6.90,6.64
